time_s,Tw_true,Tw_pred_rollout,abs_error,split
48540.0,66.41806290298697,67.49070478700294,1.0726418840159653,train
48600.0,66.4294502145619,67.49827127194929,1.068821057387396,train
48660.0,66.44028876176226,67.50511397456944,1.064825212807179,train
48720.0,66.45057900949733,67.51123333732929,1.060654327831955,train
48780.0,66.46032142158668,67.51662981035427,1.0563083887675901,train
48840.0,66.46951646075374,67.52130385136594,1.0517873906122048,train
48900.0,66.47816458862,67.52525592562193,1.0470913370019304,train
48960.0,66.48626626569998,67.52848650585767,1.0422202401576897,train
49020.0,66.49382195139684,67.53099607222951,1.037174120832674,train
49080.0,66.5008321039987,67.53278511226041,1.0319530082617092,train
49140.0,66.50729718067558,67.53385412078734,1.0265569401117602,train
49200.0,66.51321763747694,67.5342035999105,1.0209859624335564,train
49260.0,66.51859392932991,67.53383405894425,1.015240129614341,train
49320.0,66.523426510038,67.53274601437062,1.0093195043326233,train
49380.0,66.52771583228045,67.53093998979304,1.0032241575125909,train
49440.0,66.5314623476121,67.52841651589402,0.996954168281917,train
49500.0,66.53466650646382,67.52517613039232,0.990509623928503,train
49560.0,66.53732875814333,67.52121937800361,0.9838906198602757,train
49620.0,66.5394495508367,67.5165468104019,0.9770972595652125,train
49680.0,66.54102933161015,67.51115898618258,0.9701296545724318,train
49740.0,66.54206854641247,67.50505647082777,0.9629879244153017,train
49800.0,66.54256764007768,67.4982398366724,0.955672196594719,train
49860.0,66.54252705632831,67.49070966287265,0.9481826065443357,train
49920.0,66.54194723777896,67.48246653537535,0.9405192975963956,train
49980.0,66.54082862594029,67.47351104688944,0.9326824209491491,train
50040.0,66.5391716612234,67.46384379685821,0.9246721356348075,train
50100.0,66.53697678294455,67.45346539143398,0.9164886084894306,train
50160.0,66.53424442933019,67.44237644345326,0.9081320141230691,train
50220.0,66.53097503752238,67.43057757241414,0.8996025348917556,train
50280.0,66.52716904358454,67.41806940445473,0.8909003608701909,train
50340.0,66.52282688250736,67.40485257233237,0.8820256898250136,train
50400.0,66.5179489882152,67.39092771540587,0.8729787271906702,train
50460.0,66.51253579357257,67.37629547961723,0.8637596860446592,train
50520.0,66.50658773039102,67.36095651747571,0.8543687870846952,train
50580.0,66.50010522943616,67.34491148804334,0.8448062586071785,train
50640.0,66.493088720435,67.32816105692086,0.8350723364858652,train
50700.0,66.48553863208343,67.31070589623565,0.8251672641522134,train
50760.0,66.47745539205403,67.29254668463082,0.8150912925767955,train
50820.0,66.46883942700389,67.2736841072548,0.804844680250909,train
50880.0,66.4596911625828,67.25411885575349,0.7944276931706895,train
50940.0,66.45001102344153,67.23385162826199,0.7838406048204547,train
51000.0,66.43979943324022,67.21288312939865,0.7730836961584231,train
51060.0,66.42905681465703,67.19121407026019,0.7621572556031566,train
51120.0,66.41778358939685,67.16884516841685,0.7510615790200035,train
51180.0,66.40598017820014,67.14577714791017,0.739796969710028,train
51240.0,66.39364700085196,67.12201073925067,0.7283637383987127,train
51300.0,66.38078447619101,67.09754667941728,0.716762203226267,train
51360.0,66.36739302211888,67.07238571185742,0.7049926897385461,train
51420.0,66.35347305560923,67.04652858648831,0.6930555308790787,train
51480.0,66.33902499271724,67.01997605969947,0.6809510669822316,train
51540.0,66.32404924858899,66.99272889435557,0.6686796457665736,train
51600.0,66.30854623747094,66.96478785980115,0.6562416223302137,train
51660.0,66.29251637271948,66.93615373186573,0.6436373591462541,train
51720.0,66.27596006681053,66.90682729286983,0.6308672260593085,train
51780.0,66.25887773134913,66.8768093316325,0.6179316002833701,train
51840.0,66.24126977707911,66.84610064347875,0.604830866399638,train
51900.0,66.22313661389272,66.8147020302495,0.5915654163567865,train
51960.0,66.20447865084034,66.78261430031041,0.5781356494700702,train
52020.0,66.18529629614014,66.74983826856344,0.5645419724232994,train
52080.0,66.16558995718776,66.71637475645784,0.5507847992700761,train
52140.0,66.14536004056602,66.68222459200335,0.5368645514373327,train
52200.0,66.12460695205448,66.64738860978301,0.5227816577285296,train
52260.0,66.10333109663914,66.61186765096724,0.5085365543281029,train
52320.0,66.08153287852201,66.57566256332932,0.4941296848073051,train
52380.0,66.05921270113066,66.5387742012606,0.4795615001299325,train
52440.0,66.03637096712774,66.50120342578768,0.4648324586599415,train
52500.0,66.01300807842044,66.46295110458922,0.449943026168782,train
52560.0,65.9891244361699,66.42401811201431,0.43489367584440686,train
52620.0,65.96472044080056,66.38440532910151,0.4196848883009494,train
52680.0,65.93979649200944,66.344113643598,0.40431715158857173,train
52740.0,65.9143529887753,66.30314394998054,0.38879096120523116,train
52800.0,65.88839032936788,66.26149714947616,0.37310682010827634,train
52860.0,65.8619089113568,66.219174150084,0.3572652387271944,train
52920.0,65.83490913162066,66.17617586659813,0.3412667349774665,train
52980.0,65.8073913863558,66.13250322063034,0.32511183427453716,train
53040.0,65.7793560710851,66.08815714063424,0.30880106954913344,train
53100.0,65.75080358066668,66.04313856193004,0.2923349812633518,train
53160.0,65.72173430930242,65.99744842672925,0.27571411742682983,train
53220.0,65.6921486505464,65.95108768416114,0.25893903361473747,train
53280.0,65.66204699731328,65.90405729029872,0.24201029298544086,train
53340.0,65.63142974188649,65.85635820818656,0.2249284663000708,train
53400.0,65.60029727592631,65.80799140786789,0.20769413194157949,train
53460.0,65.56864999047785,65.75895786641365,0.190307875935801,train
53520.0,65.5364882759789,65.709258567951,0.1727702919720997,train
53580.0,65.50381252226762,65.65889450369326,0.15508198142563856,train
53640.0,65.47062311859011,65.6078666719703,0.13724355338018768,train
53700.0,65.43692045360783,65.55617607825869,0.11925562465086159,train
53760.0,65.40270491540488,65.50382373521406,0.10111881980917303,train
53820.0,65.36797689149519,65.45081066270217,0.08283377120697821,train
53880.0,65.33273676882945,65.39713788783189,0.06440111900244005,train
53940.0,65.29698493380197,65.34280644498826,0.045821511186289854,train
54000.0,65.26072177225738,65.28781737586634,0.0270956036089558,train
54060.0,65.22394766949716,65.23217172950456,0.008224060007393064,train
54120.0,65.186663010286,65.1758705623206,0.010792447965400243,train
54180.0,65.14886817885798,65.11891493814568,0.02995324071230243,train
54240.0,65.1105635589227,65.06130592826082,0.04925763066188438,train
54300.0,65.0717495336711,65.00304461143308,0.0687049222380125,train
54360.0,65.03242648578116,64.94413207395205,0.08829441182911069,train
54420.0,64.99259479742352,64.88456940966734,0.10802538775618586,train
54480.0,64.95225485026681,64.8243577200266,0.1278971302402141,train
54540.0,64.91140702548286,64.76349811411313,0.14790891136972562,train
54600.0,64.87005170375173,64.70199170868548,0.16805999506624403,train
54660.0,64.82818926526659,64.63983962821582,0.1883496370507629,train
54720.0,64.78582008973837,64.57704300493039,0.20877708480797708,train
54780.0,64.74294455640029,64.51360297884888,0.22934157755140916,train
54840.0,64.69956304401218,64.44952069782588,0.25004234618630505,train
54900.0,64.65567593086463,64.38479731759125,0.27087861327338203,train
54960.0,64.61128359478296,64.31943400179188,0.2918495929910847,train
55020.0,64.56638641313099,64.25343192203388,0.31295449109710205,train
55080.0,64.52098476281465,64.18679225792451,0.3341925048901402,train
55140.0,64.47507902028542,64.11951619711519,0.35556282317023147,train
55200.0,64.42866956154359,64.05160493534484,0.37706462619874515,train
55260.0,64.38175676214122,63.983059676483485,0.3986970856577372,train
55320.0,64.33434099718517,63.91388163257597,0.42045936460919364,train
55380.0,64.28642264133963,63.844072023886966,0.4423506174526608,train
55440.0,64.23800206882875,63.77363207894548,0.4643699898832665,train
55500.0,64.18907965343888,63.702563034590064,0.4865166188488175,train
55560.0,64.13965576852078,63.630866136014866,0.5087896325059162,train
55620.0,64.08973078699154,63.55854263681494,0.5311881501765967,train
55680.0,64.03930508133631,63.48559379903353,0.5537112823027783,train
55740.0,63.98837902360999,63.41202089320806,0.5763581304019283,train
55800.0,63.93695298543855,63.33782519841771,0.5991277870208407,train
55860.0,63.88502733802029,63.263008002330935,0.6220193356893589,train
55920.0,63.83260245212692,63.187570601253,0.6450318508739201,train
55980.0,63.77967869810434,63.111514300174456,0.6681643979298855,train
56040.0,63.72625644587339,63.034840412819726,0.6914160330536632,train
56100.0,63.67233606493032,62.957550261695786,0.714785803234534,train
56160.0,63.61791792434714,62.87964517814159,0.7382727462055527,train
56220.0,63.56300239277175,62.80112650237747,0.761875890394279,train
56280.0,63.50758983842791,62.72199558355518,0.7855942548727342,train
56340.0,63.451680629115046,62.642253779808,0.8094268493070444,train
56400.0,63.39527513220786,62.56190245830117,0.8333726739066876,train
56460.0,63.33837371465581,62.48094299528275,0.8574307193730561,train
56520.0,63.280976742982325,62.399376776134915,0.8815999668474106,train
56580.0,63.22308458328399,62.317205195425295,0.9058793878586968,train
56640.0,63.16469760122943,62.23442965695831,0.9302679442711153,train
56700.0,63.1058161620581,62.151051573827786,0.9547645882303115,train
56760.0,63.0464406305789,62.067072368468644,0.9793682621102562,train
56820.0,62.986571371168615,61.982493472709834,1.0040778984587817,train
56880.0,62.9262087477702,61.897316327827006,1.0288924199431904,train
56940.0,62.86535312389089,61.81154238459547,1.0538107392954217,train
57000.0,62.80400486260021,61.72517310334362,1.0788317592565875,train
57060.0,62.74216432652773,61.63820995400662,1.103954372521109,train
57120.0,62.67983187786077,61.55065441617988,1.1291774616808894,train
57180.0,62.61700787834189,61.46250797917346,1.154499899168428,train
57240.0,62.55369268926624,61.37377214206618,1.1799205472000622,train
57300.0,62.489886671478814,61.28444841376022,1.2054382577185976,train
57360.0,62.42559018537148,61.194538313035466,1.2310518723360175,train
57420.0,62.360803590879925,61.10404336860502,1.256760222274906,train
57480.0,62.295527247480464,61.01296511917001,1.2825621283104525,train
57540.0,62.22976151418669,60.92130511347495,1.3084564007117407,train
57600.0,62.16350674954597,60.82906491036312,1.334441839182844,train
